6,2,occupations,prime minister,นายกรัฐมนตรี
6,2,occupations,president,ประธานาธิบดี
13,3,Likes and dislikes,What animal do you like,คุณชอบสัตว์อะไร
13,3,Likes and dislikes,I like dogs,ฉันชอบหมา
13,3,Likes and dislikes,What sport do you like,คุณชอบกีฬาอะไร
13,3,Likes and dislikes,I like tennis,ฉันชอบเทนนิส
13,3,Likes and dislikes,What kind of music do you like,คุณชอบเพลงแนวไหน
13,3,Likes and dislikes,I like pop music,ฉันชอบเพลงป๊อป
13,3,Likes and dislikes,Who is your favorite actor,ใครคือนักแสดงคนโปรดของคุณ
13,3,Likes and dislikes,James is my favorite actor,เจมส์เป็นนักแสดงคนโปรดของฉัน
13,3,Likes and dislikes,Who is your favorite singer,ใครคือนักร้องคนโปรดของคุณ
13,3,Likes and dislikes,Lisa is my favorite singer,ลิซ่าเป็นนักร้องคนโปรดของฉัน
13,3,Likes and dislikes,Do you like cats,คุณชอบแมวไหม
13,3,Likes and dislikes,Yes I like cats,ค่ะ ฉันชอบแมว
13,3,Likes and dislikes,Do you like listening to music,คุณชอบฟังเพลงไหม
13,3,Likes and dislikes,Yes I like listening to music,ใช่ ฉันชอบฟังเพลง
13,3,Likes and dislikes,Do you like swimming,คุณชอบว่ายน้ําไหม
13,3,Likes and dislikes,Yes I like swimming,ใช่ ฉันชอบว่ายน้ำ
13,3,Likes and dislikes,Do you like cooking,คุณชอบทําอาหารไหม
13,3,Likes and dislikes,Yes I like cooking,ใช่ ฉันชอบทําอาหาร
11,2,on the table,chili sauce,ซอสพริก
11,2,on the table,pepper,พริกไทย
11,2,on the table,napkin,ผ้าเช็ดปาก
11,2,on the table,toothpick,ไม้จิ้มฟัน
11,2,on the table,chopsticks,ตะเกียบ
11,2,on the table,tomato sauce,ซอสมะเขือเทศ
11,2,on the table,fish sauce,น้ำปลา
11,2,on the table,salt,เกลือ
11,2,on the table,menu,เมนู
12,2,bedroom,bed,เตียง
12,2,bedroom,alarm clock,นาฬิกาปลุก
12,2,bedroom,lamp,โคมไฟ
12,2,bedroom,dressing table,โต๊ะแต่งตัว
12,2,bedroom,bolster,หมอนข้าง
12,2,bedroom,blanket,ผ้าห่ม
12,2,bedroom,pillow,หมอน
12,2,bedroom,wardrobe,ตู้เสื้อผ้า
4,2,family members,me,ตัวฉัน
4,2,family members,father,พ่อ
4,2,family members,mother,แม่
4,2,family members,grandmother,ย่า หรือ ยาย
4,2,family members,grandfather, ปู่ หรือ ตา
4,2,family members,brother,พี่ชาย หรือ น้องชาย
4,2,family members,sister,พี่สาว หรือ น้องสาว
4,2,family members,uncle,ลุง หรือ น้าชาย
4,2,family members,aunt,ป้า หรือ น้าสาว
0,1,alphabets,a,เอ
0,1,alphabets,b,บี
0,1,alphabets,c,ซี
0,1,alphabets,d,ดี
0,1,alphabets,e,อี
0,1,alphabets,f,เอฟ
0,1,alphabets,g,จี
0,1,alphabets,h,เอช
0,1,alphabets,i,ไอ
0,1,alphabets,j,เจ
0,1,alphabets,k,เค
0,1,alphabets,l,แอล
0,1,alphabets,m,เอ็ม
0,1,alphabets,n,เอ็น
0,1,alphabets,o,โอ
0,1,alphabets,p,พี
0,1,alphabets,q,คิว
0,1,alphabets,r,อาร์
0,1,alphabets,s,เอส
0,1,alphabets,t,ที
0,1,alphabets,u,ยู
0,1,alphabets,v,วี
0,1,alphabets,w,ดับเบิลยู
0,1,alphabets,x,เอ็กซ์
0,1,alphabets,y,วาย
0,1,alphabets,z,แซด
1,3,thanks,Thanks,ขอบคุณ
1,3,thanks,You're welcome,ด้วยความยินดี
1,3,thanks,Thank you,ขอบคุณ
1,3,thanks,That's all right,ไม่เป็นไร
1,3,thanks,Thank you for your help,ขอบคุณสำหรับความช่วยเหลือ
1,3,thanks,My pleasure,ด้วยความยินดี
1,3,thanks,Many thanks,ขอบคุณมากๆ
1,3,thanks,That's OK,ไม่เป็นไร
1,3,thanks,Thanks a lot,ขอบคุณมาก
1,3,thanks,With pleasure,ด้วยความยินดี
1,3,thanks,Thank you very much,ขอบคุณมาก
1,3,thanks,Don't mention it,ไม่เป็นไร
9,1,OLongvowel,home,บ้าน
9,1,OLongvowel,rope,เชือก
9,1,OLongvowel,rose,กุหลาบ
9,1,OLongvowel,road,ถนน
9,1,OLongvowel,soap,สบู่
9,1,OLongvowel,boat,เรือ
9,1,OLongvowel,arrow,ลูกศร
9,1,OLongvowel,pillow,หมอน
9,1,OLongvowel,window,หน้าต่าง
13,2,emotion and feeling,like,ชอบ
13,2,emotion and feeling,dislike,ไม่ชอบ
13,2,emotion and feeling,hate,เกลียด
13,2,emotion and feeling,love,รัก
13,2,emotion and feeling,smile,ยิ้ม
13,2,emotion and feeling,laugh,หัวเราะ
13,2,emotion and feeling,cry,ร้องไห้
0,0,preposition,on,บน
0,0,preposition,under,ใต้
0,0,preposition,in front of,ข้างหน้า
0,0,preposition,behind,ข้างหลัง
0,0,preposition,above,ข้างบน/เหนือ
0,0,preposition,below,ข้างล่าง
0,0,preposition,between,ระหว่าง
0,0,preposition,bottom, ล่าง
0,0,preposition,beside,ข้างๆ
0,0,preposition,inside,ข้างใน
0,0,preposition,outside,ด้านนอก
0,0,singularplural,a bird,นก 1 ตัว
0,0,singularplural,3 birds,นกหลายตัว
0,0,singularplural,a pencil,ดินสอ 1 แท่ง
0,0,singularplural,5 pencils,ดินสอหลายแท่ง
0,0,singularplural,an apple,แอปเปิ้ล 1 ผล
0,0,singularplural,2 apples,แอปเปิ้ลหลายผล
0,0,singularplural,an orange,ส้ม 1 ผล
0,0,singularplural,3 oranges,ส้มหลายผล
0,0,singularplural,a bus,รถบัส 1 คัน
0,0,singularplural,2 buses,รถบัสหลายคัน
0,0,singularplural,a dress,ชุดกระโปรง 1 ตัว
0,0,singularplural,2 dresses,ชุดกระโปรงหลายตัว
0,0,singularplural,a dish,จาน 1 อัน
0,0,singularplural,4 dishes,จานหลายอัน
0,0,singularplural,a toothbrush,แปรงสีฟัน 1 อัน
0,0,singularplural,3 toothbrushes,แปรงสีฟันหลายอัน
0,0,singularplural,an ostrich,นกกระจอกเทศ 1 ตัว
0,0,singularplural,3 ostriches,นกกระจอกเทศหลายตัว
0,0,singularplural,a policeman,ตํารวจ 1 นาย
0,0,singularplural,2 policemen,ตํารวจหลายนาย
0,0,singularplural,a fish,ปลา 1 ตัว
0,0,singularplural,4 fish,ปลาหลายตัว
0,0,singularplural,a sheep,แกะ 1 ตัว
0,0,singularplural,3 sheep,แกะหลายตัว
7,2,places,school,โรงเรียน
7,2,places,hospital,โรงพยาบาล
7,2,places,bank,ธนาคาร
7,2,places,market,ตลาด
7,2,places,police station,สถานีตํารวจ
7,2,places,train station,สถานีรถไฟ
7,2,places,fire station,สถานีดับเพลิง
7,2,places,post office,ที่ทำการไปรษณีย์
7,2,places,airport,สนามบิน
7,2,places,port,ท่าเรือ
7,2,places,museum,พิพิธภัณฑ์
7,2,places,atm,เอทีเอ็ม
10,2,festival,Birthday,วันเกิด
10,2,festival,Christmas,วันคริสมาสต์
10,2,festival,New year,วันปีใหม่
10,2,festival,Valentine's day,วันวาเลนไทน์
10,2,festival,Halloween,วันฮัลโลวีน
10,2,festival,Easter day,วันอีสเตอร์
8,3,Asking for days,What is the date today,วันนี้เป็นวันที่เท่าไหร่
8,3,Asking for days,Today is the 14 of July,วันนี้เป็นวันที่ 14 กรกฎาคม
8,3,Asking for days,What day is today,วันนี้เป็นวันอะไร
8,3,Asking for days,Today is Monday,วันนี้เป็นวันจันทร์
8,3,Asking for days,What day is tomorrow,พรุ่งนี้เป็นวันอะไร
8,3,Asking for days,Tomorrow is Tuesday,พรุ่งนี้วันอังคาร
8,3,Asking for days,What day was yesterday,เมื่อวานนี้เป็นวันอะไร
8,3,Asking for days,Yesterday was Sunday,เมื่อวานเป็นวันอาทิตย์
8,3,Asking for days,When is your Birthday,วันเกิดของคุณคือวันที่เท่าไหร่
8,3,Asking for days,My birthday is on February,14 2013
8,3,Asking for days,What day is Christmas,วันคริสมาสคือวันอะไร
8,3,Asking for days,It is the 25 of December,วันที่ 25 ธันวาคม
4,1,AShortvowel,ad,โฆษณา
4,1,AShortvowel,bad,แย่
4,1,AShortvowel,dad,พ่อ
4,1,AShortvowel,sad,เศร้า
4,1,AShortvowel,ag, 
4,1,AShortvowel,bag,ถุง
4,1,AShortvowel,rag,เศษผ้า
4,1,AShortvowel,tag,ป้ายกํากับ
4,1,AShortvowel,am, 
4,1,AShortvowel,ham,แฮม
4,1,AShortvowel,jam,แยม
4,1,AShortvowel,ram,แรม
4,1,AShortvowel,an,
4,1,AShortvowel,man,ผู้ชาย
4,1,AShortvowel,pan,กระทะ
4,1,AShortvowel,van,รถตู้
4,1,AShortvowel,app,
4,1,AShortvowel,cap,ฝา
4,1,AShortvowel,map,แผนที่
4,1,AShortvowel,tap,แตะ
4,1,AShortvowel,at, 
4,1,AShortvowel,bat,ค้างคาว
4,1,AShortvowel,cat,แมว
4,1,AShortvowel,hat,หมวก
2,3,apologizing,I'm sorry,ฉันขอโทษ
2,3,apologizing,Excuse me please,ขอโทษนะครับ/คะ
2,3,apologizing,Excuse me for interrupting,ขอโทษที่รบกวนนะครับ/คะ
2,3,apologizing,I beg your pardon,ต้องขอโทษด้วยครับ/คะ
2,3,apologizing,I'm sorry I'm late,ฉันขอโทษที่มาสาย
2,3,apologizing,I apologize to you,ขอโทษนะครับ/คะ
2,3,apologizing,Pardon,ขอโทษนะครับ/คะ
2,3,apologizing,Forgive me,ยกโทษให้ฉันด้วย
2,3,apologizing,Don't mention it, ไม่เป็นไร
2,3,apologizing,That's all right,ไม่เป็นไร
2,3,apologizing,No problem,ไม่มีปัญหา
2,3,apologizing,Don't worry,อย่ากังวลไปเลย
0,0,comparative,The elephant is bigger than the cat,ช้างมีขนาดใหญ่กว่าแมว
0,0,comparative,The giraffe is taller than the lion,ยีราฟสูงกว่าสิงโต
0,0,comparative,I'm taller than my sister,ฉันสูงกว่าน้องสาวของฉัน
0,0,comparative,My sister is smaller than me,น้องสาวของฉันตัวเล็กกว่าฉัน
0,0,comparative,My brother is younger than me,น้องชายของฉันอายุน้อยกว่าฉัน
0,0,comparative,My grandfather is older than me,ปู่ของฉันแก่กว่าฉัน
0,0,comparative,Science is easier than Math,วิทยาศาสตร์ง่ายกว่าคณิตศาสตร์
0,0,comparative,Math is more difficult than English,คณิตศาสตร์ยากกว่าภาษาอังกฤษ
9,1,ULongvowel,blue,น้ําเงิน
9,1,ULongvowel,clue,คําใบ้
9,1,ULongvowel,glue,กาว
9,1,ULongvowel,fruit,ผลไม้
9,1,ULongvowel,suit,สูท
9,1,ULongvowel,cube,สี่เหลี่ยม
9,1,ULongvowel,huge,ใหญ่มาก
9,1,ULongvowel,cute,น่ารักดี
9,1,ULongvowel,boot,บูต
9,1,ULongvowel,food,อาหาร
9,1,ULongvowel,moon,ดวงจันทร์
15,2,countries,Thailand,ประเทศไทย
15,2,countries,Laos,ประเทศลาว
15,2,countries,Cambodia,ประเทศกัมพูชา
15,2,countries,Myanmar,ประเทศพม่า
15,2,countries,Vietnam,ประเทศเวียดนาม
15,2,countries,Malaysia,ประเทศมาเลเซีย
15,2,countries,Singapore,ประเทศสิงคโปร์
15,2,countries,Indonesia,ประเทศอินโดนิเซีย
15,2,countries,Philippines,ประเทศฟิลิปปินส์
15,2,countries,ฺBrunei,ประเทศบรูไน
15,2,countries,China, ประเทศจีน
15,2,countries,Japan,ประเทศญี่ปุ่น
15,2,countries,South Korea,ประเทศเกาหลีใต้
15,2,countries,India,ประเทศอินเดีย
15,2,countries,England, ประเทศอังกฤษ
15,2,countries,United States,ประเศสหรัฐอเมริกา
15,2,countries,Australia,ประเทศออสเตรเลีย
15,2,countries,France,ประเทศฝรั่งเศส
15,2,countries,Spain,ประเทศสเปน
15,2,countries,Italy,ประเทศอิตาลี
15,2,countries,Germany,ประเทศเยอรมัน
15,2,countries,Netherland,ประเทศเนเธอร์แลนด์
15,2,countries,Russia,ประเทศรัสเซีย
15,2,countries,Portugal,ประเทศโปรตุเกส
15,2,countries,Brazil,ประเทศบราซิล
15,2,countries,Mexico,ประเทศเม็กซิโก
15,2,countries,Argentina,ประเทศอาร์เจนตินา
15,2,countries,Turkey,ประเทศตุรกี
15,2,countries,Saudi Arabia,ประเทศซาอุดิอาระเบีย
0,0,a,a notebook,สมุดบันทึก 1 เล่ม
0,0,a,a pumpkin,ฟักทอง 1 ผล
0,0,a,a lemon,มะนาว 1 ผล
0,0,a,a bird,นก 1 ตัว
0,0,a,a bat,ค้างคาว 1 ตัว
0,0,a,a teacher,ครู 1 คน
0,0,a,a policeman,ตํารวจ 1 นาย
0,0,a,a pan,กระทะ 1 อัน
0,0,a,a pencil,ดินสอ 1 แท่ง
8,2,motion,go,ไป
8,2,motion,walk,เดิน
8,2,motion,run,วิ่ง
8,2,motion,jump,กระโดด
8,2,motion,stop,หยุด
8,2,motion,stand,ยืน
8,2,motion,sit,นั่ง
8,2,motion,close,ปิด
8,2,motion,open,เปิด
8,2,motion,entrance,เข้า
8,2,motion,exit,ออก
8,2,motion,give,ให้
8,2,motion,take,รับ
8,2,motion,push,ผลัก
8,2,motion,pull,ดึง
8,2,motion,catch,จับ/คว้า
8,2,motion,throw,โยน
8,2,motion,hold,ถือค้างไว้
2,2,fruits,apple,แอปเปิ้ล
2,2,fruits,orange,ส้ม
2,2,fruits,mango,มะม่วง
2,2,fruits,coco,มะพร้าว
2,2,fruits,strawberry,สตรอเบอร์รี่
2,2,fruits,banana,กล้วย
2,2,fruits,grape,องุ่น
2,2,fruits,tamarind,มะขาม
2,2,fruits,lemon,มะนาว
2,2,fruits,pomelo,ส้มโอ
2,2,fruits,papaya,มะละกอ
2,2,fruits,cherry,เชอร์รี่
2,2,fruits,durian,ทุเรียน
2,2,fruits,longan,ลําไย
2,2,fruits,mangosteen,มังคุด
2,2,fruits,pineapple,สัปปะรด
2,2,fruits,rose apple,ชมพู่
2,2,fruits,avocado,อะโวคาโด
2,2,fruits,carrot,แครอท
2,2,fruits,tomato, มะเขือเทศ
2,2,fruits,pumpkin,ฟักทอง
2,2,fruits,mushroom,เห็ด
2,2,fruits,cucumber,แตงกวา
2,2,fruits,garlic,กระเทียม
2,2,fruits,chili,พริก
2,2,fruits,corn,ข้าวโพด
2,2,fruits,cabbage,กะหล่ําปลี
2,2,fruits,ginger,ขิง
2,2,fruits,broccoli,บรอคโคลี
1,1,D-E-F,dog,หมา
1,1,D-E-F,duck,เป็ด
1,1,D-E-F,donkey,ลา
1,1,D-E-F,doctor,หมอ
1,1,D-E-F,desk,โต๊ะเขียนหนังสือ
1,1,D-E-F,dish,จาน
1,1,D-E-F,elephant,ช้าง
1,1,D-E-F,egg,ไข่
1,1,D-E-F,elbow,ข้อศอก
1,1,D-E-F,exercise,ออกกําลังกาย
1,1,D-E-F,eggplant,มะเขือยาว
1,1,D-E-F,envelope,ซองจดหมาย
1,1,D-E-F,fish,ปลา
1,1,D-E-F,flower,ดอกไม้
1,1,D-E-F,farmer,เกษตรกร
1,1,D-E-F,football,ฟุตบอล
1,1,D-E-F,fork,ส้อม
1,1,D-E-F,five,ห้า
3,2,days,Sunday,วันอาทิตย์
3,2,days,Monday,วันจันทร์
3,2,days,Tuesday,วันอังคาร
3,2,days,Wednesday,วันพุธ
3,2,days,Thursday,วันพฤหัสบดี
3,2,days,Friday,วันศุกร์
3,2,days,Saturday,วันเสาร์
9,3,Asking for month and year,What month is this month,เดือนนี้เดือนอะไร
9,3,Asking for month and year,This month is May,เดือนนี้พฤษภาคม
9,3,Asking for month and year,What month was the last month,เดือนก่อนคือเดือนอะไร
9,3,Asking for month and year,The last month was April,เดือนก่อนคือเมษายน
9,3,Asking for month and year,What month is the next month,เดือนหน้าเดือนอะไร
9,3,Asking for month and year,The next month is June,เดือนหน้าคือเดือมิถุนายน
9,3,Asking for month and year,What year is this,ปีนี้คือปีอะไร
9,3,Asking for month and year,This year is 2022,ปีนี้คือปี 2022
9,3,Asking for month and year,What year was the last year,ปีที่แล้วคือปีอะไร
9,3,Asking for month and year,The last year was 2021,ปีที่แล้วคือปี 2021
9,3,Asking for month and year,What year is the next year,ปีหน้าคือปีอะไร
9,3,Asking for month and year,The next year is 2023,ปีหน้าคือปี 2023
0,2,colors,white,สีขาว
0,2,colors,black,สีดํา
0,2,colors,blue,สีน้ําเงิน
0,2,colors,green,สีเขียว
0,2,colors,pink,สีชมพู
0,2,colors,red,สีแดง
0,2,colors,orange,สีส้ม
0,2,colors,brown,สีน้ําตาล
0,2,colors,yellow,สีเหลือง
0,2,colors,purple,สีม่วง
1,2,animals,dog,หมา
1,2,animals,cat,แมว
1,2,animals,chicken,ไก่
1,2,animals,duck,เป็ด
1,2,animals,bird,นก
1,2,animals,pig,หมู
1,2,animals,rabbit,กระต่าย
1,2,animals,mouse,หนู
1,2,animals,cow,วัว
1,2,animals,buffalo,ควาย
1,2,animals,horse,ม้า
1,2,animals,sheep,แกะ
1,2,animals,goat,แพะ
1,2,animals,elephant,ช้าง
1,2,animals,fish,ปลา
1,2,animals,crab,ปู
1,2,animals,shrimp,กุ้ง
1,2,animals,starfish,ปลาดาว
1,2,animals,goldfish,ปลาทอง
1,2,animals,butterfly,ผีเสื้อ
1,2,animals,dragonfly,แมลงปอ
1,2,animals,bee,ผึ้ง
1,2,animals,bat,ค้างคาว
1,2,animals,parrot,นกแก้ว
1,2,animals,peacock,นกยูง
1,2,animals,shellfish,หอย
1,2,animals,eagle,นกอินทรี
1,2,animals,owl,นกฮูก
1,2,animals,vulture,อีแร้ง
1,2,animals,ostrich,นกกระจอกเทศ
1,2,animals,turkey,ไก่งวง
12,2,bathroom,toilet,ห้องน้ํา
12,2,bathroom,soap,สบู่
12,2,bathroom,toilet paper,กระดาษชําระ
12,2,bathroom,toothpaste,ยาสีฟัน
12,2,bathroom,toothbrush,แปรงสีฟัน
12,2,bathroom,shampoo,แชมพู
12,2,bathroom,hair conditioner,ครีมนวดผม
12,2,bathroom,basin,อ่างน้ํา
12,2,bathroom,faucet,ก๊อกน้ํา
12,2,bathroom,towel,ผ้าเช็ดตัว
12,2,bathroom,shower,ฝักบัวอาบน้ำ
2,1,M-N-O,mango,มะม่วง
2,1,M-N-O,mouse,หนู
2,1,M-N-O,moon,ดวงจันทร์
2,1,M-N-O,mother,แม่
2,1,M-N-O,mushroom,เห็ด
2,1,M-N-O,milk,นม
2,1,M-N-O,Notebook,สมุดบันทึก
2,1,M-N-O,Neck,คอ
2,1,M-N-O,Nine,เก้า
2,1,M-N-O,Noodles,บะหมี่
2,1,M-N-O,Night,กลางคืน
2,1,M-N-O,Ostrich,นกกระจอกเทศ
2,1,M-N-O,Owl,นกฮูก
2,1,M-N-O,Olive,มะกอก
2,1,M-N-O,Octopus,ปลาหมึกยักษ์
2,1,M-N-O,Oval,วงรี
11,2,food,fried egg,ไข่เจียว
11,2,food,pizza,พิซซ่า
11,2,food,hamburger,แฮมเบอร์เกอร์
11,2,food,hot dog,ฮ็อทดอก
11,2,food,tempura,เทมปุระ
11,2,food,macaroni,มักกะโรนี
11,2,food,fried rice,ข้าวผัด
11,2,food,noodle,ก๋วยเตี๋ยว
11,2,food,spaghetti,สปาเก็ตตี้
11,2,food,sushi,ซูชิ
11,2,food,steamed stuffed bun,ซาลาเปา
8,2,activity,read,อ่าน
8,2,activity,write,เขียน
8,2,activity,speak,พูด
8,2,activity,listen,ฟังสิ
8,2,activity,study,เรียน
8,2,activity,eat,กิน
8,2,activity,sleep,นอน
8,2,activity,wake up,ตื่น
8,2,activity,play,เล่น
8,2,activity,sing,ร้องเพลง
8,2,activity,paint,ระบายสี
8,2,activity,swim,ว่ายน้ํา
8,2,activity,cook,ทำอาหาร
8,2,activity,wash,ล้าง
8,2,activity,clean,ทำความสะอาด
8,1,ILongvowel,lie,โกหก
8,1,ILongvowel,tie,ผูกเชือก
8,1,ILongvowel,dice,ลูกเต๋า
8,1,ILongvowel,bike,จักรยาน
8,1,ILongvowel,like,เช่น
8,1,ILongvowel,lime,มะนาว
8,1,ILongvowel,time,เวลา
8,1,ILongvowel,fine,ได้
8,1,ILongvowel,line,บรรทัด
8,1,ILongvowel,nine,เก้า
8,1,ILongvowel,wine,ไวน์
8,1,ILongvowel,pipe,ท่อ
8,1,ILongvowel,kite,ว่าว
8,1,ILongvowel,dive,ดําน้ํา
8,1,ILongvowel,five,ห้า
8,1,ILongvowel,live,ถ่ายทอดสด
8,1,ILongvowel,high,สูง
8,1,ILongvowel,light,แสง
8,1,ILongvowel,night,ราตรีสวัสดิ์
8,1,ILongvowel,fly,บิน
8,1,ILongvowel,cry,ร้องไห้
8,1,ILongvowel,sky,ท้องฟ้า
3,1,S-T-U,Snake,งู
3,1,S-T-U,Seven,เจ็ด
3,1,S-T-U,Soap,สบู่
3,1,S-T-U,Star,ดาว
3,1,S-T-U,Singer,นักร้อง
3,1,S-T-U,Socks,ถุงเท้า
3,1,S-T-U,Tiger,เสือ
3,1,S-T-U,Taxi,แท็กซี่
3,1,S-T-U,Tomato,มะเขือเทศ
3,1,S-T-U,Teacher,อาจารย์ครับ
3,1,S-T-U,Train,รถไฟ
3,1,S-T-U,Three,สาม
3,1,S-T-U,Umbrella,ร่ม
3,1,S-T-U,Uncle,ลุง
3,1,S-T-U,Up,ขึ้น
3,1,S-T-U,University,มหาวิทยาลัย
0,3,leave talking,Goodbye,กล่าวลา
0,3,leave talking,Bye,กล่าวลากับเพื่อน คนสนิท
0,3,leave talking,Good night,กล่าวลาก่อนเข้านอน
0,3,leave talking,Have a nice day,ขอให้มีวันที่ดี
0,3,leave talking,See you again tomorrow,เจอกันพรุ่งนี้
0,3,leave talking,Good luck, โชคดี
0,3,leave talking,See you again,แล้วเจอกันใหม่
0,3,leave talking,See you later,แล้วเจอกันใหม่
0,3,leave talking,Have a nice weekend, ขอให้มีช่วงสุดสัปดาห์ที่ดี
7,2,describing things,big,ใหญ่
7,2,describing things,small,เล็ก
7,2,describing things,huge,ใหญ่มาก
7,2,describing things,tiny,เล็ก
7,2,describing things,thick,หนา
7,2,describing things,thin,บาง
7,2,describing things,heavy,หนัก
7,2,describing things,light,เบา
7,2,describing things,cheap,ราคาถูก
7,2,describing things,expensive,ราคาแพง
7,2,describing things,few,น้อย
7,2,describing things,many,มาก
7,2,describing things,full,เต็ม
7,2,describing things,empty,ว่าง
